path	date	synthesis	total_numeric	checked	suppressed_inline	suppressed_synthesis	low_coverage	uses_old_idiom	main_verdict	new_verdict	flips_pass_to_fail	error
research/findings/2026-09-08-gnw-congruence-spiking-PRODUCTION-FLIP-GO.md	2026-09-08	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-08-joint-attention-rung1-sts-tpj-onsubstrate-synapse-6seed-GO.md	2026-09-08	False	53	36	17	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-onebrain-crossedge-curiosity-to-d6wm-retuned-6-6-GO-via-training-drive-not-episode-count.md	2026-09-08	False	55	55	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-08-onebrain-curiosity-d6-semantic-drop-competitive-allocation-confound-CLOSED.md	2026-09-08	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-onebrain-kmax-loadpath-thread-GO.md	2026-09-08	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-order-consolidation-v9-true-sparsity-scaleup-NO-GO-readout-threshold-not-mechanism.md	2026-09-08	False	27	27	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-08-plastic-mask-stdp-residual-CORRECTED-test-instrument-not-a-gap.md	2026-09-08	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-rank1-composer-rebuild-rf-to-onebrain-real-bundle-parity-GO.md	2026-09-08	False	11	11	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-rank1-yesno-multiblock-rung-GO.md	2026-09-08	False	8	3	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-rank6-substrate-store-cupy-vram-measured-GO.md	2026-09-08	False	11	9	2	0	False	True	PASS	PASS	False	
research/findings/2026-09-09-gap4-dendritic-urbanczik-senn-read-snr-clean-NO-GO-second-read-lever.md	2026-09-09	False	8	3	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-09-mouth-token-scaling-fineweb-edu-same-domain-DEEP-MARGIN-LIFT-direction-GO.md	2026-09-09	False	25	18	7	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-09-order-consolidation-v10-indegree-law-scale-invariant-6seed-GO.md	2026-09-09	False	3	0	3	0	False	True	PASS	PASS	False	
research/findings/2026-09-09-rank14-question-route-selection-wta-derisk-GO.md	2026-09-09	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-09-rank14-question-route-selection-wta-wirein-default-off.md	2026-09-09	False	4	0	4	0	False	True	PASS	PASS	False	
research/findings/2026-09-09-scaffold-retirement-flips-composer-onebrain-and-substrate-store-LTM-no-regression-GO.md	2026-09-09	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-09-spiking-anaphor-detection-CA3-pattern-completion-6seed-GO.md	2026-09-09	False	31	27	4	0	False	True	PASS	PASS	False	
research/findings/2026-09-09-spiking-anaphor-detection-wirein-both-callsites-default-off.md	2026-09-09	False	41	41	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-09-spiking-habituation-synaptic-depression-novelty-mechanism-6seed-GO.md	2026-09-09	False	42	42	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-09-spiking-novelty-wirein-engagement-of-default-off.md	2026-09-09	False	54	54	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-09-vision-configural-binding-attention-gated-readout-NEXT-MECHANISM-PREREGISTERED.md	2026-09-09	True	35	0	0	35	False	True	PASS	PASS	False	
research/findings/2026-09-09-vision-configural-binding-competitive-selection-NEXT-MECHANISM-PREREGISTERED.md	2026-09-09	True	31	0	0	31	False	True	PASS	PASS	False	
research/findings/2026-09-09-vision-configural-binding-triple-order-conjunction-NEXT-MECHANISM-PREREGISTERED.md	2026-09-09	True	15	0	0	15	False	True	PASS	PASS	False	
research/findings/2026-09-15-gap4-inengine-selfpredict-interneuron-UNDEFINED-transport-ceiling-foreclosed.md	2026-09-15	False	15	15	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-15-rank7-affect-opponent-gain-sweep-mistargeted-boundary-reproduced-6seed.md	2026-09-15	False	7	7	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-15-token-supply-scaling-6seed-lever-confirmed-descending-load-cap-found.md	2026-09-15	False	17	17	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-16-biased-competition-content-bias-target-RETIRED.md	2026-09-16	False	2	2	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-16-gap5-forward-band-homeostatic-scaling-ltu-NO-GO-redirect-read-noise-floor.md	2026-09-16	False	5	5	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-16-graded-bias-regression-FIXED-designed-cross-inhibition-restored-fs7.md	2026-09-16	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-16-host-removal-novelty-anaphor-qroute-RETIRED-byte-identical-differential-GO.md	2026-09-16	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-16-onebrain-xedge-curiosity-d6-base-rung-DEFAULT-ON-flip-GO.md	2026-09-16	False	1	1	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-16-pool-harvest-vision-satdiv-ridge-lifts-off-borderline-touchpointa-multiseed.md	2026-09-16	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-16-rank7-affect-xinh-competition-strength-sweep-EXHAUSTED-confirms-park.md	2026-09-16	False	18	18	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-16-vision-nglimpses-temporal-evidence-integration-lifts-capability-2of6-to-4of6.md	2026-09-16	False	7	7	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-16-wirein-flips-biased-competition-gnw-stop-conflict-scaled-DEFAULT-ON-GO.md	2026-09-16	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-16-wiring-flips-novelty-anaphor-qroute-DEFAULT-ON-integrated-no-regression-GO.md	2026-09-16	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-17-affect-grounded-experience-stream-300k-PARTIAL-noise-robustness-not-data-scale.md	2026-09-17	False	9	9	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-affect-noise-robustness-multicue-learned-reliability-mechanism-validated-strict-bar-PARTIAL.md	2026-09-17	False	31	31	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-biased-competition-shared-pool-Nway-divisive-closes-3referent-residual-GO.md	2026-09-17	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-17-da-write-gain-spiking-host-formula-circularity-closed-GO.md	2026-09-17	False	2	2	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-gap5-read-noise-floor-instrument-lane-is-read-noise-dominated-K18.md	2026-09-17	False	2	2	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-learned-spiking-constituent-boundary-segmentation-retires-host-segment-clause-GO.md	2026-09-17	False	9	9	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-mouth-token-supply-n2M-CAPACITY-SATURATED-at-small-sizes-lever-is-parameters-not-tokens.md	2026-09-17	False	2	2	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-multi-turn-agent-v2-host-anaphor-list-RETIRED-byte-identical.md	2026-09-17	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-17-onebrain-11organ-flip-integrated-battery-da-mode-engagement-regression-HELD-default-off.md	2026-09-17	False	11	11	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-17-onebrain-wave1-wave2-organ-merge-9-organs-one-pool-GO.md	2026-09-17	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-17-onebrain-wave3-organ-merge-ALL-11-organs-one-pool-GO.md	2026-09-17	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-17-segmentation-verb-object-residual-is-non-existent-baseline-already-detects-lateral-competition-lever-NOGO.md	2026-09-17	False	14	14	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-spiking-anaphor-detection-extended-gendered-pronouns-he-she-him-her-GO.md	2026-09-17	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-17-vision-s2-sail-anti-hebbian-decorrelation-learning-NOGO-underperforms-frozen-random-like-BCM.md	2026-09-17	False	2	2	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-vision-s2-template-learning-all-three-classes-NOGO-residual-is-DATA-limited-frozen-random-satdiv-GO.md	2026-09-17	False	18	18	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-17-vision-satdiv-divisive-norm-is-the-decisive-lever-for-position-invariant-readout-binding-not-load-bearing-GO.md	2026-09-17	False	5	5	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-18-scaling-go-no-go-raw-scale-falsified-lever-is-data-do-not-buy-hardware-yet.md	2026-09-18	False	15	15	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-19-load-bearing-fraction-baseline-16of26-first-reading.md	2026-09-19	False	4	0	4	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-20-hollow-affect-coloring-drive-diagnosis-and-probe-fix.md	2026-09-20	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-hollow-bg-action-selection-drive-diagnosis-and-probe-fix.md	2026-09-20	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-20-hollow-common-ground-drives-drive-diagnosis-and-probe-fix.md	2026-09-20	False	2	0	2	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-hollow-discourse-register-drive.md	2026-09-20	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-hollow-episodic-drive-diagnosis-and-probe-fix.md	2026-09-20	False	2	2	0	0	False	False	FAIL	FAIL	False	
research/findings/2026-09-20-hollow-noncontradiction-gate-drive-diagnosis-and-probe-fix.md	2026-09-20	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-hollow-set-attack-6of9-probe-artifacts-verified.md	2026-09-20	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-hollow-surprise-monitor-confirm-probe-fix.md	2026-09-20	False	2	0	2	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-load-bearing-fraction-6seed-0.59-robust-core-14.md	2026-09-20	False	5	2	3	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-prospective-memory-drive-v2-intervening-turns-flip.md	2026-09-20	False	19	17	2	0	False	True	PASS	PASS	False	
research/findings/2026-09-20-scaling-3seed-confirm-nogo-capacity-saturated.md	2026-09-20	False	3	3	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-21-load-bearing-borderline-operating-point-diagnosis.md	2026-09-21	False	19	19	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-21-load-bearing-fraction-6seed-adequate-0.85-robust-core-20.md	2026-09-21	False	8	8	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-21-open-ended-generation-single-turn-not-load-bearing-spiking-plausibility-gate-masks-draw.md	2026-09-21	False	1	1	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-22-affect-tone-decode-ceiling-diagnosis-distribution-shift-INPROGRESS.md	2026-09-22	False	31	31	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-22-affect-tone-open-output-directional-6seed-positive-asymmetric-NOGO.md	2026-09-22	False	39	39	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-22-borderline-separability-stabilizer-is-buildable.md	2026-09-22	False	11	11	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-22-metacog-graded-marker-go-6seed.md	2026-09-22	False	40	40	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-22-prospective-memory-facilitation-load-bearing-6seed.md	2026-09-22	False	24	16	8	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-22-source-provenance-abstain-at-tie-load-bearing-6-6.md	2026-09-22	False	20	20	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-affect-conditioned-mouth-live-valence-diagnosis-and-staged-derisk.md	2026-09-23	False	24	10	14	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-23-affect-marker-settle-deliberation-and-rest-oplevel-go-6seed.md	2026-09-23	False	43	40	3	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-affect-marker-settle-fullbrain-contrast-PARTIAL-6seed.md	2026-09-23	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-23-affect-tone-neural-coupling-6seed-subdelta-NOGO.md	2026-09-23	False	10	4	6	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-23-allfixes-adequate-battery-6seed-robust-core-24.md	2026-09-23	False	10	6	4	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-allfixes-settle-battery-6seed-robust-core-25.md	2026-09-23	False	7	7	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-ca3-superposed-fact-attractor-capacity-PREREGISTRATION.md	2026-09-23	False	9	1	8	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-cpu-lane-harvest-curiosity-metacog-conflict-xedge-6seed-no-go.md	2026-09-23	True	21	0	0	21	False	False	PASS	PASS	False	
research/findings/2026-09-23-cpu-lane-harvest-language-lexicon-referent-v2-S2-pending.md	2026-09-23	True	94	0	0	94	False	False	PASS	PASS	False	
research/findings/2026-09-23-cpu-lane-harvest-language-lexicon-referent-v2-S2-scored-6seed-GO.md	2026-09-23	True	96	0	0	96	False	False	PASS	PASS	False	
research/findings/2026-09-23-cpu-lane-harvest-perception-binding-negative-fixed-unconfirmed-competitive.md	2026-09-23	True	59	0	0	59	False	False	PASS	PASS	False	
research/findings/2026-09-23-curiosity-metacog-lowconfidence-coupling-6seed-NOGO-banked-G4-instrument-defect.md	2026-09-23	False	14	12	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-d6-capacity-curve-PREREGISTRATION.md	2026-09-23	False	2	2	0	0	False	False	FAIL	FAIL	False	
research/findings/2026-09-23-d6-learn-through-use-hebbian-fact-write-s42-smoke-C3-NOGO-host-kb-familiarity-leak.md	2026-09-23	False	9	8	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-d6-learn-through-use-v2-PREREGISTRATION-readtime-view-and-engram-ablation.md	2026-09-23	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-23-d6-learn-through-use-v3-PREREGISTRATION-capability-gate.md	2026-09-23	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-23-d6-learn-through-use-v3-capability-gate-GO-6of6.md	2026-09-23	False	2	2	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-23-d6-learn-through-use-v3-s42-all-criteria-pass-INCOMPLETE-1of6-plus-v1-pool-banked.md	2026-09-23	False	2	2	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-23-da-encoding-natural-drive-24h-persistence-PREREGISTRATION.md	2026-09-23	False	2	2	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-da-encoding-natural-drive-v1-D64-UNDEFINED-immediate-recall-precondition.md	2026-09-23	False	12	12	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-da-encoding-natural-drive-v2-D128-6seed-GO-runner-level.md	2026-09-23	False	14	14	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-da-encoding-natural-drive-v2-production-D128-PREREGISTRATION.md	2026-09-23	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-da-encoding-natural-drive-v3-synaptic-capture-6seed-GO-runner-level.md	2026-09-23	False	28	28	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-da-encoding-natural-drive-v3-synaptic-capture-PREREGISTRATION.md	2026-09-23	False	20	20	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-da-tag-capture-chat-wire-PREREGISTRATION.md	2026-09-23	False	14	4	10	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-episodic-s100-cupy-repeats-7of7-loadbearing-robust-core-23.md	2026-09-23	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-23-flip-validated-fixes-production-default-validation-prereg.md	2026-09-23	False	3	2	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-live-homeostat-nogo-6seed.md	2026-09-23	False	64	51	13	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-onebrain-affect-ladder-onto-cortical-pool-plus-arousal-surprise-synapse-BUILT-6seed-scored-NOT-ALL-GO.md	2026-09-23	False	27	17	10	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-23-open-ended-generation-production-turn-draw-lesion-seed42-and-open-ended-mode-bypass.md	2026-09-23	False	7	7	0	0	False	False	FAIL	FAIL	False	
research/findings/2026-09-23-open-ended-production-turn-a3-6seed-harvest-NO-GO.md	2026-09-23	False	29	24	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-operating-point-stabilizer-go-6seed.md	2026-09-23	False	46	46	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-23-swap-drives-adequate-probe-PREREGISTRATION.md	2026-09-23	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-23-swap-drives-adequate-probe-s42-smoke-loadbearing-6seed-staged.md	2026-09-23	False	5	0	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-vision-attention-gated-soft-readout-spiking-port-collapse-NOGO-banked.md	2026-09-23	False	50	47	3	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-vision-configural-binding-attention-gated-soft-readout-PREREGISTERED.md	2026-09-23	False	24	15	9	0	False	True	PASS	PASS	False	
research/findings/2026-09-23-vision-configural-binding-spiking-feedback-divisive-gain-control-readout-PREREGISTERED.md	2026-09-23	False	14	6	8	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-23-wm-binding-holdquery-adequate-probe-PREREGISTRATION.md	2026-09-23	False	2	2	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-affect-learned-vocabulary-PREREG.md	2026-09-24	False	8	6	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-affect-marker-settle-flip-criteria-AMENDMENT-PREREG.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-affect-tone-selection-content-locked-PREREG.md	2026-09-24	False	22	20	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-ai-teacher-chat-only-synaptic-learning-GO-6seed.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-ai-teacher-environment-PREREGISTRATION.md	2026-09-24	False	10	3	7	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-ca3-superposed-fact-attractor-capacity-GO-6seed-reruns-provenance-fixed.md	2026-09-24	False	8	8	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-chat-time-plasticity-audit-shared-cfg-hebbian-kill-and-the-local-freeze-fix.md	2026-09-24	False	2	2	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-content-provenance-learned-facts-PREREGISTRATION.md	2026-09-24	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-content-provenance-learned-facts-prod-and-qwenforced-GO-6seed.md	2026-09-24	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-curiosity-metacog-commitment-veto-v5-6seed-NOGO-1of6-g13-setpoint-residual.md	2026-09-24	False	24	24	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-curiosity-metacog-lcne-modulator-6seed-NOGO-calibration-seed-only.md	2026-09-24	False	15	12	3	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-curiosity-metacog-lcne-phasic-gain-v4-6seed-NOGO-3of6-gain-holds-circuit-residual.md	2026-09-24	False	30	30	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-d6-chat-wire-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-d6-multiref-wm-learned-referent-env-flag-route-PREREGISTERED.md	2026-09-24	False	2	0	2	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-da-tag-capture-chat-wire-6seed-GO-runner-level-ltm-off.md	2026-09-24	False	25	1	24	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-flip-validated-fixes-production-default-battery-GO.md	2026-09-24	False	5	4	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-gap4-transport-ceiling-bound-census-clamp-load-bearing-fullsize-UNDEFINED.md	2026-09-24	False	53	43	10	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-gap4-transport-ceiling-instrument-diagnosed-dev-seed7-UNDEFINED.md	2026-09-24	False	60	60	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-gap4-transport-ceiling-readout-lever-PREREGISTRATION.md	2026-09-24	False	84	84	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-gnw-continuous-swap-branchpoint-fork-instrument-GO-6seed.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-gnw-continuous-swap-branchpoint-snapshot-fork-instrument-PREREGISTERED.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-language-learned-referent-production-route-GO-6seed.md	2026-09-24	False	12	12	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-lbf-proposed-lesion-knobs-conflict-kb-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-lbf-rows-live-organs-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-learning-rows-d5-consolidate-sleep-replay-lbf-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-lexicon-closed-class-frame-junction-PREREGISTRATION.md	2026-09-24	False	26	17	9	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-24-lexicon-closed-class-frame-junction-dev-s7-not-ready.md	2026-09-24	False	9	8	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md	2026-09-24	False	16	4	12	0	False	True	PASS	FAIL	True	
research/findings/2026-09-24-open-ended-gated-turn-seed7-smoke-and-flag-off-identity.md	2026-09-24	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-plastic-mask-flip-PREREGISTRATION.md	2026-09-24	False	2	2	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-plastic-mask-instrument-and-production-reachability.md	2026-09-24	False	2	2	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-production-chat-phase-timing-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-production-default-battery-B2a-PREREGISTRATION.md	2026-09-24	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-production-default-battery-B2b-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-reasoning-transitive-chat-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-reward-value-spiking-afferent-PREREG-AMENDMENT-1.md	2026-09-24	False	7	7	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-reward-value-spiking-afferent-PREREG-AMENDMENT-2.md	2026-09-24	False	8	8	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-reward-value-spiking-afferent-PREREG-AMENDMENT-3.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-reward-value-spiking-afferent-PREREG-AMENDMENT-4.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-reward-value-spiking-afferent-PREREGISTRATION.md	2026-09-24	False	2	2	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-reward-value-spiking-afferent-seed7-derisk-PARTIAL.md	2026-09-24	False	58	58	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-sleep-replay-capture-PREREGISTRATION.md	2026-09-24	False	38	38	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-slotbinder-l3-cupy-latency-derisk-PREREG.md	2026-09-24	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-slotbinder-l3-cupy-latency-derisk-candidate-2seed.md	2026-09-24	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-slotbinder-l3-gpu-latency-GO-6seed.md	2026-09-24	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-slotbinder-production-composer-gate-PREREG.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-swap-drives-adequate-probe-6seed-status-1-of-6-verified.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-tom-false-belief-chat-wire-PREREGISTRATION.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-vision-configural-binding-spiking-feedback-divisive-gain-control-readout-NEUTRAL-6seed.md	2026-09-24	False	14	6	8	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-vision-readout-port-homeostasis-6seed-PORT-REPAIRED-capability-short.md	2026-09-24	False	25	25	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-vision-readout-port-homeostasis-intrinsic-plasticity-PREREGISTERED.md	2026-09-24	False	21	17	4	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-wm-binding-ordinary-content-probe-6seed-NOGO-held-state-does-not-reach-an-ordinary-reply.md	2026-09-24	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-24-wm-binding-ordinary-content-probe-PREREGISTRATION.md	2026-09-24	False	2	1	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-wm-referent-focus-bind-anaphor-probe-PREREGISTRATION.md	2026-09-24	False	2	1	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-24-xedge-in-wave3-seed7-derisk-G1-registered-FAIL-equal-pass-control-identical.md	2026-09-24	False	8	8	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-25-lexicon-closed-class-frame-junction-dev-amendment2-s7-s42-NOT-READY.md	2026-09-25	False	17	17	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-25-production-default-battery-B2a-FAIL.md	2026-09-25	False	8	7	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-25-production-default-battery-B2a-rescored-PASS.md	2026-09-25	False	4	4	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-25-sleep-replay-capture-rc-GO-6seed.md	2026-09-25	False	9	9	0	0	False	True	PASS	PASS	False	
